ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,codeReference,status,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code,Countries,Family_ID,Language_ID.y
kabw1242-aes,kabw1242,aes,1,aes-not_endangered,Kabwari (kcw-kcw) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Kabwari,Africa,-4.36966,29.1684,kabw1242,kcw,CD,atla1278,NA
konz1239-aes,konz1239,aes,1,aes-not_endangered,Konzo (koo-koo) = 4 (Educational).,hh:h:Ethnologue:25,NA,not_endangered,Konzo,Africa,0.32395,29.8696,konz1239,koo,CD;UG,atla1278,NA
nand1264-aes,nand1264,aes,1,aes-not_endangered,Nande (nnb-nnb) = 5* (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Nande,Africa,-0.24904,29.0243,nand1264,nnb,CD;UG,atla1278,NA
rund1242-aes,rund1242,aes,1,aes-not_endangered,"Rundi (run-run) = 1 (National). Statutory national language (2005, Constitution, Article 5).",hh:h:Ethnologue:25,NA,not_endangered,Rundi,Africa,-2.94,29.97,rund1242,run,BI;CD;RW;TZ;UG,atla1278,NA
vinz1238-aes,vinz1238,aes,2,aes-threatened,"Vinza (5073-vin) = Vulnerable (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Vinza,Africa,-4.99312,30.5699,vinz1238,vin,TZ,atla1278,NA
haaa1252-aes,haaa1252,aes,1,aes-not_endangered,Ha (haq-haq) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Ha,Africa,-3.77873,30.4894,haaa1252,haq,BI;TZ,atla1278,NA
kiny1244-aes,kiny1244,aes,1,aes-not_endangered,"Kinyarwanda (kin-kin) = 1 (National). Statutory national language (2003, Constitution, Article 5).",hh:h:Ethnologue:25,NA,not_endangered,Kinyarwanda,Africa,-1.56771,29.6441,kiny1244,kin,BI;CD;RW;TZ;UG,atla1278,NA
hang1260-aes,hang1260,aes,1,aes-not_endangered,Hangaza (han-han) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Hangaza,Africa,-2.52347,30.7074,hang1260,han,BI;TZ,atla1278,NA
shub1238-aes,shub1238,aes,2,aes-threatened,Shubi (suj-suj) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Shubi,Africa,-2.97663,31.0681,shub1238,suj,BI;TZ,atla1278,NA
shii1238-aes,shii1238,aes,1,aes-not_endangered,Shi (shr-shr) = 5* (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Shi,Africa,-2.55777,28.6122,shii1238,shr,BI;CD;RW,atla1278,NA
temb1270-aes,temb1270,aes,1,aes-not_endangered,Tembo (tbt-tbt) = 5* (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Tembo (Kitembo),Africa,-1.91863,28.5778,temb1270,tbt,CD,atla1278,NA
havu1238-aes,havu1238,aes,1,aes-not_endangered,Havu (hav-hav) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Havu,Africa,-1.99975,28.8624,havu1238,hav,CD,atla1278,NA
hund1239-aes,hund1239,aes,1,aes-not_endangered,Hunde (hke-hke) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Hunde,Africa,-1.46762,28.9308,hund1239,hke,CD,atla1278,NA
nyin1248-aes,nyin1248,aes,2,aes-threatened,Nyindu (nyg-nyg) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Nyindu,Africa,-3.03802,28.6434,nyin1248,nyg,CD,atla1278,NA
fuli1240-aes,fuli1240,aes,1,aes-not_endangered,Fuliiru (flr-flr) = 5* (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Fuliiru,Africa,-3.04022,28.9865,fuli1240,flr,BI;CD,atla1278,NA
joba1238-aes,joba1238,aes,1,aes-not_endangered,Joba (job-job) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Joba,Africa,-3.4578700000000002,28.9978,joba1238,job,CD,atla1278,NA
mand1423-aes,mand1423,aes,2,aes-threatened,"Manda (Tanzania) (4650-mgs) = Vulnerable (80 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Manda-Matumba,Africa,-10.3991,34.7424,mand1423,mgs,MW;TZ,atla1278,NA
ngon1269-aes,ngon1269,aes,2,aes-threatened,Ao (1130-ngo) = Vulnerable,hh:hel:Moseley:Atlas:2010,NA,threatened,Tanzania-Mozambique Ngoni,Africa,-11.7794,37.4118,ngon1269,NA,MZ;TZ,atla1278,NA
moza1251-aes,moza1251,aes,1,aes-not_endangered,Xingoni (xnq-xnq) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Mozambican Ngoni,Africa,-12.923,38.892,moza1251,xnq,MZ,atla1278,NA
tanz1241-aes,tanz1241,aes,1,aes-not_endangered,Chingoni (xnj-xnj) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Tanzanian Ngoni,Africa,-11.779,35.459,tanz1241,xnj,TZ,atla1278,NA
nucl1379-aes,nucl1379,aes,1,aes-not_endangered,Kinga (zga-zga) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Kinga,Africa,-9.35868,34.2321,nucl1379,zga,MW;TZ,atla1278,NA
mago1246-aes,mago1246,aes,1,aes-not_endangered,Magoma (gmx-gmx) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Magoma,Africa,-9.23498,33.9826,mago1246,gmx,TZ,atla1278,NA
kisi1243-aes,kisi1243,aes,2,aes-threatened,Kisi (kiz-kiz) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Kisi,Africa,-9.93,34.4825,kisi1243,kiz,MW;TZ,atla1278,NA
pang1287-aes,pang1287,aes,1,aes-not_endangered,Pangwa (pbr-pbr) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Pangwa,Africa,-9.96782,34.8039,pang1287,pbr,TZ,atla1278,NA
vwan1235-aes,vwan1235,aes,1,aes-not_endangered,Vwanji (wbi-wbi) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Vwanji,Africa,-9.00683,34.0757,vwan1235,wbi,TZ,atla1278,NA
sang1330-aes,sang1330,aes,2,aes-threatened,Sangu (sbp-sbp) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Sangu (Tanzania),Africa,-8.4,33.9,sang1330,sbp,TZ,atla1278,NA
hehe1240-aes,hehe1240,aes,2,aes-threatened,Hehe (heh-heh) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Hehe,Africa,-7.71572,35.7255,hehe1240,heh,TZ,atla1278,NA
bena1262-aes,bena1262,aes,1,aes-not_endangered,Bena (bez-bez) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Bena (Tanzania),Africa,-9.26671,35.0364,bena1262,bez,TZ,atla1278,NA
bena1274-aes,bena1274,aes,1,aes-not_endangered,Benamanga (egm-egm) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Benamanga,Africa,NA,NA,bena1274,egm,TZ,atla1278,bena1262
saga1262-aes,saga1262,aes,1,aes-not_endangered,"Sagalla (4786-tga) = At risk (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,not_endangered,Sagalla,Africa,-3.60164,38.5037,saga1262,tga,KE,atla1278,NA
tait1250-aes,tait1250,aes,1,aes-not_endangered,Dawida (dav-dav) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Taita,Africa,-3.79347,38.57254,tait1250,dav,KE;TZ,atla1278,NA
gwen1239-aes,gwen1239,aes,3,aes-shifting,"Gweno (4254-gwe) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Gweno,Africa,-3.68407,37.6827,gwen1239,gwe,KE;TZ,atla1278,NA
romb1244-aes,romb1244,aes,1,aes-not_endangered,Rombo (rof-rof) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Rombo,Africa,-3.07772,37.5382,romb1244,rof,KE;TZ,atla1278,NA
kahe1238-aes,kahe1238,aes,2,aes-threatened,Kahe (hka-hka) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Kahe,Africa,-3.51412,37.5759,kahe1238,hka,KE;TZ,atla1278,NA
moch1256-aes,moch1256,aes,1,aes-not_endangered,Mochi (old-old) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Mochi,Africa,-3.33743,37.3357,moch1256,old,TZ,atla1278,NA
vunj1238-aes,vunj1238,aes,1,aes-not_endangered,Vunjo (vun-vun) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Vunjo,Africa,-3.42531,37.5847,vunj1238,vun,KE;TZ,atla1278,NA
rwaa1238-aes,rwaa1238,aes,1,aes-not_endangered,Rwa (rwk-rwk) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Rwa,Africa,-3.42862,36.7686,rwaa1238,rwk,TZ,atla1278,NA
mach1266-aes,mach1266,aes,1,aes-not_endangered,Machame (jmc-jmc) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Machame,Africa,-3.29385,37.0703,mach1266,jmc,TZ,atla1278,NA
soli1239-aes,soli1239,aes,1,aes-not_endangered,Soli (sby-sby) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Soli,Africa,-15.5213,28.7934,soli1239,sby,ZM,atla1278,NA
domb1246-aes,domb1246,aes,3,aes-shifting,"Dombe (5083-dov) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Toka-Leya-Dombe,Africa,-18.37,26.502,domb1246,dov,ZW,atla1278,NA
lenj1248-aes,lenj1248,aes,1,aes-not_endangered,Lenje (leh-leh) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Lenje,Africa,-14.7192,28.2581,lenj1248,leh,ZM,atla1278,NA
tong1318-aes,tong1318,aes,1,aes-not_endangered,Tonga (toi-toi) = 2 (Provincial). De facto provincial language in Southern and Western provinces.,hh:h:Ethnologue:25,NA,not_endangered,Tonga (Zambia),Africa,-17.422325,27.103495,tong1318,toi,NA;ZM;ZW,atla1278,NA
ilaa1246-aes,ilaa1246,aes,1,aes-not_endangered,Ila (ilb-ilb) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Ila,Africa,-15.60807,26.45548,ilaa1246,ilb,ZM,atla1278,NA
sala1266-aes,sala1266,aes,1,aes-not_endangered,Sala (shq-shq) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Sala,Africa,-15.5848,27.4534,sala1266,shq,ZM,atla1278,NA
subi1246-aes,subi1246,aes,2,aes-threatened,"Subiya (3544-sbs) = Vulnerable (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Subiya,Africa,-17.5696,24.8867,subi1246,sbs,BW;NA;ZM;ZW,atla1278,NA
tote1238-aes,tote1238,aes,2,aes-threatened,Totela (ttl-ttl) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Totela,Africa,-16.9575,24.3751,tote1238,ttl,NA;ZM,atla1278,NA
shan1291-aes,shan1291,aes,3,aes-shifting,Shanjo (NOCODE_Shanjo-NOCODE_Shanjo) = 7 (Shifting).,hh:hv:Bostoen:Botatwe,NA,shifting,Shanjo,Africa,-17.309869,25.814035,shan1291,NA,ZM,atla1278,NA
fwee1238-aes,fwee1238,aes,1,aes-not_endangered,Fwe (fwe-fwe) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Fwe,Africa,-17.72372,24.43151,fwee1238,fwe,BW;NA;ZM,atla1278,NA
mali1279-aes,mali1279,aes,1,aes-not_endangered,Malila (mgq-mgq) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Malila,Africa,-9.16619,33.339,mali1279,mgq,TZ,atla1278,NA
safw1238-aes,safw1238,aes,1,aes-not_endangered,Safwa (sbk-sbk) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Safwa,Africa,-8.54936,33.4766,safw1238,sbk,TZ,atla1278,NA
lamb1272-aes,lamb1272,aes,1,aes-not_endangered,Lambya (lai-lai) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Lambya,Africa,-9.49372,33.15852,lamb1272,lai,MW;TZ;ZM,atla1278,NA
nyik1247-aes,nyik1247,aes,1,aes-not_endangered,"Nyika, Tanzania (nkt-nkt) = 6a (Vigorous).",hh:h:Ethnologue:25,NA,not_endangered,Nyika (Tanzania),Africa,-8.133,31.8127,nyik1247,nkt,TZ,atla1278,NA
nyik1246-aes,nyik1246,aes,1,aes-not_endangered,Nyika (nkv-nkv) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Nyika (Malawi and Zambia),Africa,-10.0231,33.481,nyik1246,nkv,MW;ZM,atla1278,NA
nyih1239-aes,nyih1239,aes,2,aes-threatened,"Nyiha, Malawi (nyr-nyr) = 6b* (Threatened).",hh:h:Ethnologue:25,NA,threatened,Nyiha (Malawi),Africa,-9.5372,33.0995,nyih1239,nyr,MW;TZ;ZM,atla1278,NA
nyih1240-aes,nyih1240,aes,1,aes-not_endangered,"Nyiha, Tanzania (nih-nih) = 5 (Developing).",hh:h:Ethnologue:25,NA,not_endangered,Nyiha (Tanzania),Africa,-9.4472,32.9057,nyih1240,nih,MW;TZ;ZM,atla1278,NA
pimb1238-aes,pimb1238,aes,2,aes-threatened,"Pimbwe (5072-piw) = Vulnerable (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Pimbwe,Africa,-6.81358,31.4289,pimb1238,piw,TZ,atla1278,NA
bung1265-aes,bung1265,aes,1,aes-not_endangered,Bungu (wun-wun) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Bungu,Africa,-8.32587,32.8801,bung1265,wun,TZ,atla1278,NA
fipa1238-aes,fipa1238,aes,1,aes-not_endangered,Fipa (fip-fip) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Fipa,Africa,-7.88963,31.3442,fipa1238,fip,MW;TZ,atla1278,NA
wand1264-aes,wand1264,aes,2,aes-threatened,"Sichela (5811-wbh-sic) = Vulnerable (20 percent certain, based on the evidence available); Wanda (5076-wbh) = Vulnerable (100 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Wanda,Africa,-8.34522,32.4375,wand1264,wbh,TZ,atla1278,NA
mamb1296-aes,mamb1296,aes,1,aes-not_endangered,Mambwe-Lungu (mgr-mgr) = 5* (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Mambwe-Lungu,Africa,-8.86817,31.2269,mamb1296,mgr,TZ;ZM,atla1278,NA
nyam1275-aes,nyam1275,aes,1,aes-not_endangered,Nyamwanga (mwn-mwn) = 5* (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Nyamwanga,Africa,-9.11261,32.3163,nyam1275,mwn,MW;TZ;ZM,atla1278,NA
rung1255-aes,rung1255,aes,2,aes-threatened,Rungwa (rnw-rnw) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Rungwa,Africa,-7.24959,31.7614,rung1255,rnw,TZ,atla1278,NA
nyak1260-aes,nyak1260,aes,1,aes-not_endangered,Nyakyusa-Ngonde (nyy-nyy) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Nyakyusa-Ngonde,Africa,-9.71018,33.7763,nyak1260,nyy,MW;TZ,atla1278,NA
ndal1241-aes,ndal1241,aes,1,aes-not_endangered,Ndali (ndh-ndh) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Ndali,Africa,-9.88948,33.6118,ndal1241,ndh,MW;TZ,atla1278,NA
ndam1239-aes,ndam1239,aes,2,aes-threatened,Ndamba (ndj-ndj) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Ndamba,Africa,-8.40485,36.0271,ndam1239,ndj,TZ,atla1278,NA
pogo1243-aes,pogo1243,aes,1,aes-not_endangered,Pogolo (poy-poy) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Pogolo,Africa,-8.72283,36.4148,pogo1243,poy,TZ,atla1278,NA
nsen1242-aes,nsen1242,aes,1,aes-not_endangered,Nsenga (nse-nse) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Nsenga,Africa,-15.3946,31.3544,nsen1242,nse,MZ;ZM;ZW,atla1278,NA
bwil1245-aes,bwil1245,aes,2,aes-threatened,Bwile (bwc-bwc) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Bwile,Africa,-8.3041,29.4071,bwil1245,bwc,CD;ZM,atla1278,NA
taab1238-aes,taab1238,aes,1,aes-not_endangered,Taabwa (tap-tap) = 5* (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Taabwa,Africa,-7.91416,29.5238,taab1238,tap,CD;ZM,atla1278,NA
aush1241-aes,aush1241,aes,1,aes-not_endangered,Aushi (auh-auh) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Aushi,Africa,-11.6295,29.0168,aush1241,auh,CD;ZM,atla1278,NA
bemb1257-aes,bemb1257,aes,1,aes-not_endangered,"Bemba (bem-bem) = 2 (Provincial). De facto provincial language in North, Copperbelt, and Luapula provinces. Town Bemba is a widely used lingua franca in urban areas, with higher social status than other languages except English [eng], and is used for educational and administrative purposes.",hh:h:Ethnologue:25,NA,not_endangered,Bemba (Zambia),Africa,-10.6122,29.2993,bemb1257,bem,BW;CD;MW;ZM,atla1278,NA
lala1264-aes,lala1264,aes,1,aes-not_endangered,Lala-Bisa (leb-leb) = 5* (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Lala-Bisa,Africa,-12.945,30.2297,lala1264,leb,CD;ZM,atla1278,NA
lamb1271-aes,lamb1271,aes,1,aes-not_endangered,Lamba (lam-lam) = 5* (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Lamba,Africa,-12.3366,27.9026,lamb1271,lam,CD;ZM,atla1278,NA
seba1247-aes,seba1247,aes,2,aes-threatened,Seba (kdg-kdg) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Seba,Africa,-11.9396,27.5144,seba1247,kdg,CD;ZM,atla1278,NA
bube1242-aes,bube1242,aes,4,aes-moribund,Bubia (1418-bbx) = Severely endangered,hh:hel:Moseley:Atlas:2010,NA,moribund,Bube,Africa,3.53638,8.68929,bube1242,bvb,GQ,atla1278,NA
nuba1241-aes,nuba1241,aes,3,aes-shifting,"Nubaca (556-baf) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Nubaca,Africa,4.35696,11.029,nuba1241,baf,CM,atla1278,NA
tuki1240-aes,tuki1240,aes,1,aes-not_endangered,Tuki (bag-bag) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Tuki,Africa,4.64348,11.5353,tuki1240,bag,CM,atla1278,NA
leti1245-aes,leti1245,aes,3,aes-shifting,Leti (leo-leo) = 7 (Shifting).,hh:h:Ethnologue:25,NA,shifting,Leti (Cameroon),Africa,4.57457,11.405,leti1245,leo,CM,atla1278,NA
tuot1238-aes,tuot1238,aes,3,aes-shifting,"Tuotomb (557-ttf) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Tuotomb,Africa,4.65626,10.6592,tuot1238,ttf,CM,atla1278,NA
yamb1252-aes,yamb1252,aes,2,aes-threatened,Yambeta (yat-yat) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Yambeta,Africa,4.83615,10.9369,yamb1252,yat,CM,atla1278,NA
tune1261-aes,tune1261,aes,1,aes-not_endangered,Tunen (tvu-tvu) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Tunen,Africa,4.75,10.67,tune1261,tvu,CM,atla1278,NA
noma1260-aes,noma1260,aes,1,aes-not_endangered,Nomaande (lem-lem) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Nomaande,Africa,4.5893,10.9157,noma1260,lem,CM,atla1278,NA
nyok1243-aes,nyok1243,aes,1,aes-not_endangered,Nyokon (nvo-nvo) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Nyokon,Africa,4.75,10.5,nyok1243,nvo,CM,atla1278,NA
bati1251-aes,bati1251,aes,3,aes-shifting,"Bati (Cameroon) (540-btc) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Bati (Cameroon),Africa,4.25573,11.0591,bati1251,btc,CM,atla1278,NA
mbul1262-aes,mbul1262,aes,2,aes-threatened,Mbule (mlb-mlb) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Mbule,Africa,4.50635,10.9924,mbul1262,mlb,CM,atla1278,NA
yang1293-aes,yang1293,aes,2,aes-threatened,Yangben (yav-yav) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Yangben,Africa,4.41971,11.0277,yang1293,yav,CM,atla1278,NA
mmaa1238-aes,mmaa1238,aes,2,aes-threatened,Mmaala (mmu-mmu) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Mmaala,Africa,4.52188,11.0599,mmaa1238,mmu,CM,atla1278,NA
elip1238-aes,elip1238,aes,1,aes-not_endangered,Elip (ekm-ekm) = 5* (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Elip,Africa,4.45694,11.193,elip1238,ekm,CM,atla1278,NA
nugu1242-aes,nugu1242,aes,1,aes-not_endangered,Nugunu (yas-yas) = 5 (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Nugunu (Cameroon),Africa,4.63103,11.1837,nugu1242,yas,CM,atla1278,NA
nagu1244-aes,nagu1244,aes,6,aes-extinct,Ngong (39-nnx) = Extinct; Nagumi (35-ngv) = Extinct,hh:hel:Moseley:Atlas:2010,NA,extinct,Nagumi,Africa,8.7162,13.4264,nagu1244,ngv,CM,atla1278,NA
mbon1252-aes,mbon1252,aes,3,aes-shifting,"Mbonga (6031-xmb) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Mbonga,Africa,5.7517,13.6471,mbon1252,xmb,CM,atla1278,NA
mama1272-aes,mama1272,aes,3,aes-shifting,Mama (mma-mma) = 7 (Shifting).,hh:h:Ethnologue:25,NA,shifting,Mama,Africa,8.8062,8.78601,mama1272,mma,NG,atla1278,NA
lame1257-aes,lame1257,aes,1,aes-not_endangered,Lame (bma-bma) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Lame,Africa,10.7229,8.78768,lame1257,bma,NG,atla1278,NA
kulu1255-aes,kulu1255,aes,2,aes-threatened,"Kulung (Nigeria) (3888-bbu) = Vulnerable (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Kulung (Nigeria),Africa,9.20815,11.04651,kulu1255,bbu,NG,atla1278,NA
dulb1238-aes,dulb1238,aes,6,aes-extinct,Dulbu (dbo-dbo) = 10 Extinct,NA,NA,extinct,Dulbu,Africa,10.1911,9.94759,dulb1238,dbo,NG,atla1278,NA
shik1242-aes,shik1242,aes,3,aes-shifting,"Shiki (5033-gua) = Endangered (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Shiki,Africa,10.5238,9.72769,shik1242,gua,NG,atla1278,NA
labi1245-aes,labi1245,aes,2,aes-threatened,"Labir (4332-jku) = Vulnerable (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,threatened,Labir,Africa,10.4847,9.59527,labi1245,jku,NG,atla1278,NA
mbul1260-aes,mbul1260,aes,1,aes-not_endangered,Mbula-Bwazza (mbu-mbu) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Mbula-Bwazza,Africa,9.60769,12.2439,mbul1260,mbu,NG,atla1278,NA
bile1244-aes,bile1244,aes,3,aes-shifting,Bille (bil-bil) = 7 (Shifting).,hh:h:Ethnologue:25,NA,shifting,Bile,Africa,8.90052,11.1907,bile1244,bil,NG,atla1278,NA
gwaa1239-aes,gwaa1239,aes,2,aes-threatened,Gwa (gwb-gwb) = 6b* (Threatened).,hh:h:Ethnologue:25,NA,threatened,Gwa,Africa,10.3069,9.11434,gwaa1239,gwb,NG,atla1278,NA
dugu1249-aes,dugu1249,aes,3,aes-shifting,Duguri (dbm-dbm) = 7 (Shifting).,hh:h:Ethnologue:25,NA,shifting,Duguri,Africa,10.05,10.21,dugu1249,dbm,NG,atla1278,NA
jara1263-aes,jara1263,aes,1,aes-not_endangered,Bankal (jjr-jar) = 6a* (Vigorous).,hh:h:Ethnologue:23,NA,not_endangered,Jarawa (Nigeria),Africa,9.8,9.61,jara1263,jar,NG,atla1278,NA
bada1258-aes,bada1258,aes,1,aes-not_endangered,Mbat (bau-bau) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Bada (Nigeria),Africa,9.62456,9.95,bada1258,bau,NG,atla1278,NA
bank1257-aes,bank1257,aes,1,aes-not_endangered,Bankal (jjr-jjr) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Bankal,Africa,9.5,10.5,bank1257,jjr,NG,atla1278,jara1263
ging1241-aes,ging1241,aes,1,aes-not_endangered,Gwak (jgk-jgk) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Gingwak,Africa,NA,NA,ging1241,jgk,NG,atla1278,jara1263
yeyi1239-aes,yeyi1239,aes,4,aes-moribund,"Yeyi (1886-yey) = Severely Endangered (80 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,moribund,Yeyi,Africa,-18.9178,23.6088,yeyi1239,yey,BW;NA,atla1278,NA
sond1250-aes,sond1250,aes,1,aes-not_endangered,Sonde (shc-shc) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Sonde,Africa,-6.32223,18.3555,sond1250,shc,CD,atla1278,NA
mbal1257-aes,mbal1257,aes,1,aes-not_endangered,Mbala (mdp-mdp) = 6a (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Mbala,Africa,-5.11888,18.041,mbal1257,mdp,CD,atla1278,NA
holu1245-aes,holu1245,aes,1,aes-not_endangered,Holu (hol-hol) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Holu,Africa,-8.14754,17.572,holu1245,hol,AO;CD,atla1278,NA
phen1239-aes,phen1239,aes,1,aes-not_endangered,Phende (pem-pem) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Phende,Africa,-5.64735,19.8275,phen1239,pem,CD,atla1278,NA
kwes1244-aes,kwes1244,aes,1,aes-not_endangered,Kwese (kws-kws) = 6a* (Vigorous).,hh:h:Ethnologue:25,NA,not_endangered,Kwese,Africa,-5.60445,18.5759,kwes1244,kws,CD,atla1278,NA
mban1264-aes,mban1264,aes,1,aes-not_endangered,Mbangala (mxg-mxg) = 5* (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Mbangala,Africa,-9.15592,17.4086,mban1264,mxg,AO,atla1278,NA
bolo1261-aes,bolo1261,aes,3,aes-shifting,"Bolo (2205-blv) = Threatened (20 percent certain, based on the evidence available)",hh:hel:Campbell:ElCat,NA,shifting,Kibala,Africa,-10.3511,15.0867,bolo1261,blv,AO,atla1278,NA
nson1238-aes,nson1238,aes,1,aes-not_endangered,Songo (nsx-nsx) = 5* (Developing).,hh:h:Ethnologue:25,NA,not_endangered,Nsongo,Africa,-10.5166,16.7348,nson1238,nsx,AO,atla1278,NA
mpin1234-aes,mpin1234,aes,2,aes-threatened,Mpinda (pnd-pnd) = 6b (Threatened).,hh:h:Ethnologue:25,NA,threatened,Mpinda,Africa,-10.76,13.72,mpin1234,pnd,AO,atla1278,NA
